PlotNumber Species Cover
%801760 ABIELAS-1 12
%801760 PLEUSCH-9 15
%801760 MONEUNI-7 0.5
%801760 CORNCAN-7 1
%801760 PICEENG-1 26
%801760 VIOLORB-7 6
%801760 STREAMP-7 1
%801760 PTILCRI-9 5
%801760 MAIASTE-7 3
%801760 VIOLGLA-7 1
%801760 MAIARAC-7 0.5
%801760 ACTARUB-7 4
%801760 POLYLOG-9 0.5
%801760 CLINUNI-7 2
%801760 SAMBRAC-4 0.5
%801760 GALITRF-7 0.5
%801760 PINUCON2-1 15
%801760 EQUIARV-5 7
%801760 GALIUM-7 0.5
%801760 PYROASA-7 0.5
%801760 TIARTRI2-7 2
%801760 BARBLYC-10 2
%801760 OZOMTRI-7 0.5
%801760 SYMPALB-4 0.5
%801760 RUBUPAR-4 7
%801760 THALOCC-7 4
%801760 RHIZNUD-9 20
%801760 MENZFER-4 4
%801760 HERAMAX-7 0.5
%801760 LONIINV-4 1
%801760 RIBELAC-4 1
%801760 VERAVIR-7 1
%801760 VACCSCO-12 0.5
%801760 ORTHSEC-7 3
%801760 GYMNDRY-5 12
%801760 PICEENE-1 26
%801761 TIMMAUS-9 28
%801761 DICRFUS-9 5
%801761 CLADECM-11 0.5
%801761 OSMOBER-7 0.5
%801761 BRACLEI-9 1
%801761 BRACHYL-9 20
%801761 LONIUTA-4 2
%801761 GOODOBL-7 0.5
%801761 LINNBOR-12 0.5
%801761 EURYCON-7 1
%801761 CARECOC-6 0.5
%801761 FRAGVIR-7 0.5
%801761 MONEUNI-7 1
%801761 RHYTROB-9 0.5
%801761 ANTERAC-7 0.5
%801761 THALOCC-7 0.5
%801761 ASTER-7 0.5
%801761 PYROCHL-7 0.5
%801761 MENZFER-4 0.5
%801761 PELTCAN-11 1
%801761 ABIELAS-1 10.5
%801761 ARNICOR-7 2
%801761 BARBILO-10 3
%801761 MNIUSPN-9 2
%801761 PICEENE-1 49
%801761 PLEUSCH-9 15
%801761 VIOLORB-7 0.5
%801761 PAXIMYR-3 20
%801761 ORTHSEC-7 1
%801761 PINUCON2-1 2.5
%801761 VACCSCO-12 3
%801761 EQUISCI-5 0.5
%801762 BROMVUL-6 1
%801762 SHEPCAN-4 1
%801762 THALOCC-7 0.5
%801762 PSEUMEN-1 7
%801762 POLYJUN-9 0.5
%801762 CALYBUL-7 0.5
%801762 VIOLORB-7 2
%801762 RHYTROB-9 0.5
%801762 CHIMUMB-12 0.5
%801762 ARNICOR-7 10
%801762 FESTOCC-6 0.5
%801762 RUBUPAR-4 3
%801762 LONIINV-4 1
%801762 FRAGVIR-7 1
%801762 VACCMEM-4 0.5
%801762 SALIDIS-2 0.5
%801762 VIOLADU-7 0.5
%801762 VACCMYT-12 35
%801762 CALARUB-6 0.5
%801762 CORNCAN-7 0.5
%801762 PINUCON2-1 31
%801762 CLADECM-11 0.5
%801762 OSMOPUR-7 0.5
%801762 BRACLEI-9 0.5
%801762 PTILCRI-9 0.5
%801762 LINNBOR-12 0.5
%801762 PICEENE-1 19
%801762 POHLNUT-9 0.5
%801762 PYROASA-7 1
%801762 GOODOBL-7 0.5
%801762 LARIOCC-1 3
%801762 HIERALI-7 0.5
%801762 LONIUTA-4 1
%801762 ABIELAS-1 6
%801762 DICRFUS-9 0.5
%801762 CARECOC-6 0.5
%801762 EURYCON-7 1
%801763 RUBUPAR-4 3
%801763 RHYTROB-9 3
%801763 EURYCON-7 1
%801763 PSEUMEN-1 10
%801763 THALOCC-7 20
%801763 GOODOBL-7 0.5
%801763 CLINUNI-7 2
%801763 PAXIMYR-3 3
%801763 CHIMUMB-12 1
%801763 VACCMEM-4 1
%801763 XEROTEN-7 15
%801763 PICEENE-1 12
%801763 VIOLGLA-7 0.5
%801763 LARIOCC-1 7
%801763 AMELALN-4 3
%801763 SORBSCO-4 0.5
%801763 ABIELAS-1 19
%801763 DICRSCO-9 2
%801763 OSMOBER-7 0.5
%801763 LONIUTA-4 1
%801763 PINUCON2-1 2
%801763 ORTHSEC-7 0.5
%801763 ERYTGRA-7 0.5
%801763 ALNUVIR2-4 4
%801763 DICRFUS-9 2
%801763 ARNILAT-7 8
%801763 FRAGVIR-7 0.5
%801763 SHEPCAN-4 2
%801763 PELTAPH-11 0.5
%801763 VACCSCO-12 1
%801763 CLADPYX-11 0.5
%801763 MAIARAC-7 0.5
%801763 ACERGLA-4 8
%801764 GOODOBL-7 0.5
%801764 CORNCAN-7 0.5
%801764 Neooflo-10 2
%801764 VACCMEM-4 1
%801764 ORTHSEC-7 1
%801764 CAREGEY-6 5
%801764 RHODNEO-3 0.5
%801764 ROELROE-9 8
%801764 PINUCON2-1 2
%801764 EQUIARV-5 0.5
%801764 ACTARUB-7 1
%801764 VIOLA-7 3
%801764 ABIELAS-1 26
%801764 THALOCC-7 5
%801764 TIARTRI2-7 2
%801764 MENZFER-4 2
%801764 FRAGVIR-7 1
%801764 GALITRF-7 1
%801764 BROMVUL-6 3
%801764 GYMNDRY-5 0.5
%801764 MONEUNI-7 0.5
%801764 ARNICOR-7 10
%801764 RIBELAC-4 10
%801764 VERAVIR-7 0.5
%801764 HIERALI-7 0.5
%801764 SORBSCO-4 0.5
%801764 RUBUPAR-4 1
%801764 CHIMUMB-12 0.5
%801764 XEROTEN-7 0.5
%801764 LONIINV-4 10
%801764 URTIDIO-7 0.5
%801764 STREAMP-7 1
%801764 HERAMAX-7 1
%801764 PICEENE-1 17
%801764 PSEUMEN-1 0.5
%801764 VACCSCO-12 20
%801764 MAIASTE-7 0.5
%801764 RANUUNC-7 0.5
%801764 SAMBRAC-4 0.5
%801764 LONIUTA-4 12
%801764 STENOCC-7 1
%801764 ANGEDAW-7 0.5
%801765 VIBUEDU-4 0.5
%801765 RHODNEO-3 1
%801765 CARECOC-6 0.5
%801765 VICIAME-7 0.5
%801765 POPUTRE-2 8
%801765 ORYZASP-6 0.5
%801765 THALOCC-7 1
%801765 ASTER-7 0.5
%801765 CARECAP-6 2
%801765 MAIASTE-7 20
%801765 BRYUCAE-9 0.5
%801765 PETAFRI4-7 0.5
%801765 VALEDIO-7 0.5
%801765 RHIZPSE-9 2
%801765 CAMPSTE-9 0.5
%801765 PICEENE-1 47.5
%801765 GALIBOR-7 0.5
%801765 EQUIARV-5 35
%801765 OSMOPUR-7 0.5
%801765 SENETRI-7 0.5
%801765 LONIUTA-4 0.5
%801765 HYPNLIN-9 0.5
%801765 SALIPLA-4 0.5
%801765 SYMPALB-4 1
%801765 PLATDIL-7 0.5
%801765 HERAMAX-7 0.5
%801765 SALISIT-2 1.5
%801765 BOTRVIG-5 0.5
%801765 PLAGELL-9 5
%801765 LATHOCH-7 0.5
%801765 LONIINV-4 3
%801765 RUBUIDA-4 0.5
%801765 ERIGERO-7 0.5
%801765 CORNCAN-7 7
%801765 STREAMP-7 0.5
%801765 RUBUPUB-7 1
%801765 LINNBOR-12 0.5
%801765 TARAOFF-7 0.5
%801765 CAREDIS-6 0.5
%801765 PACKPSE-7 0.5
%801765 MITENUD-7 0.5
%801765 PINUCON2-1 6
%801765 DREPANO-9 0.5
%801765 CORNSTO-4 2
%801765 CORATRI-8 0.5
%801765 GEUMMAC-7 0.5
%801765 PYROASA-7 1
%801765 ROSAACI-4 0.5
%801765 VIOLREN-7 0.5
%801765 GALITRF-7 0.5
%801765 SHEPCAN-4 0.5
%801765 PROSTRA-7 0.5
%801765 ELYMGLA-6 0.5
%801765 PEDIBRA-7 1
%801765 ANGEDAW-7 0.5
%801765 ABIELAS-1 7
%801765 PLATOBT-7 0.5
%801765 FRAGVIR-7 1
%801765 RIBELAC-4 1
%801766 MAIARAC-7 0.5
%801766 VIOLORB-7 0.5
%801766 PROSTRA-7 0.5
%801766 VIOLADU-7 0.5
%801766 TRILOVA-7 0.5
%801766 LATHOCH-7 0.5
%801766 TRISSPI-6 0.5
%801766 CAREROS-6 0.5
%801766 LINNBOR-12 10
%801766 GOODOBL-7 0.5
%801766 LONIINV-4 0.5
%801766 VACCCAE-12 35
%801766 EURYCON-7 0.5
%801766 CARECOC-6 0.5
%801766 CLADMAC-11 0.5
%801766 SYMPALB-4 15
%801766 RUBUPUB-7 0.5
%801766 POLYJUN-9 0.5
%801766 CORNCAN-7 0.5
%801766 SALIBEB-2 0.5
%801766 MAIASTE-7 3
%801766 PACKPSE-7 0.5
%801766 BRACHYL-9 1
%801766 OSMOBER-7 0.5
%801766 FRAGVIR-7 4
%801766 ROSAACI-4 0.5
%801766 BRACSAL-9 0.5
%801766 CHIMUMB-12 0.5
%801766 POPUTRE-2 0.5
%801766 AMELALN-4 0.5
%801766 RIBELAC-4 0.5
%801766 CALARUB-6 5
%801766 RANUUNC-7 0.5
%801766 EURHPUL-9 0.5
%801766 PICEENE-1 1.5
%801766 VACCMYT-12 0.5
%801766 CIRSARV-7 0.5
%801766 EQUIARV-5 0.5
%801766 GALIBOR-7 0.5
%801766 MELIBUL-6 2
%801766 PINUCON2-1 28.5
%801766 ARNICOR-7 0.5
%801766 ABIELAS-1 0.5
%801766 ROELROE-9 0.5
%801766 FESTOCC-6 3
%801767 ARCTUVA-12 0.5
%801767 ACERGLA-4 0.5
%801767 CALARUB-6 4
%801767 ERYTGRA-7 0.5
%801767 THALOCC-7 2
%801767 AMELALN-4 3
%801767 GOODOBL-7 0.5
%801767 ACHIMIL-7 0.5
%801767 PICEENE-1 5
%801767 ABIELAS-1 14
%801767 PAXIMYR-3 35
%801767 GERAVIS-7 0.5
%801767 PSEURAD-9 3
%801767 RUBUPAR-4 0.5
%801767 ARNILAT-7 5
%801767 FRAGVIR-7 12
%801767 EURYCON-7 25
%801767 ALLICER-7 0.5
%801767 CALOAPI-7 0.5
%801767 LONIUTA-4 10
%801767 SHEPCAN-4 0.5
%801767 PSEUMEN-1 6
%801767 CHIMUMB-12 0.5
%801767 CLEMOCC-4 0.5
%801767 VIOLADU-7 1
%801767 ANTERAC-7 2
%801767 LUPISER-7 0.5
%801767 PINUCON2-1 19
%801767 PSEUSPI-6 0.5
%801767 MAIARAC-7 25
%801767 JUNICOM-3 0.5
%801767 CAMPROT-7 0.5
%801768 PAXIMYR-3 4
%801768 PENSTEM-7 0.5
%801768 ACHIMIL-7 1
%801768 CLEMOCC-4 0.5
%801768 ARNILAT-7 0.5
%801768 RIBEVIS-4 1
%801768 ALLICER-7 0.5
%801768 HEUCCYL-7 10
%801768 AMELALN-4 3
%801768 PENSPRO-7 0.5
%801768 ARABHOL-7 0.5
%801768 ARCTUVA-12 0.5
%801768 EURYCON-7 5
%801768 SALIX-0 0.5
%801768 ERYTGRA-7 0.5
%801768 GERAVIS-7 0.5
%801768 GALIBOR-7 1
%801768 CALOAPI-7 0.5
%801768 ABIELAS-1 1
%801768 CALARUB-6 15
%801768 RIBELAC-4 0.5
%801768 SAXIBRO1-7 10
%801768 PSEUSPI-6 6
%801768 ARNICOR-7 0.5
%801768 ACERGLA-4 0.5
%801768 SHEPCAN-4 7
%801768 FRAGVIR-7 10
%801768 PSEUMEN-1 15
%801768 PINUCON2-1 8
%801768 CYSTFRA-5 0.5
%801769 ERYTGRA-7 0.5
%801769 HEUCCYL-7 0.5
%801769 SAXIFRA-7 0.5
%801769 ASTRAGA-7 0.5
%801769 LOMADIS-7 0.5
%801769 ARNISOR-7 12
%801769 FESTIDA-6 40
%801769 JUNCUS-6 0.5
%801769 DELPNUT-7 0.5
%801769 ROSAWOO-4 7
%801769 GEUMTRI-7 2
%801769 CALOAPI-7 0.5
%801769 PSEUSPI-6 0.5
%801769 CERAARV-7 0.5
%801769 POLYJUN-9 0.5
%801769 ALLICER-7 0.5
%801769 DRYMGLA-7 1
%801769 MICRGRA-7 0.5
%801769 DANTCAL-6 17
%801769 TOXIVEN-7 0.5
%801769 WOODORE-5 0.5
%801769 AMELALN-4 0.5
%801769 SELAGIN-5 1
%801769 SEDUSTE-7 0.5
%801769 CASTMIN-7 0.5
%801769 ERIOUMB2-7 0.5
%801769 PENSCON-7 0.5
%801769 ACHIMIL-7 2
%801769 LOMATRI-7 0.5
%801769 VACCINI-0 0.5
%801769 BRYUPSE-9 30
%801769 GALIBOR-7 0.5
%801769 ANTELUZ-7 1
%801770 VIOLORB-7 0.5
%801770 EURYCON-7 0.5
%801770 LINNBOR-12 0.5
%801770 ABIELAS-1 7.5
%801770 FESTOCC-6 1
%801770 LATHOCH-7 1
%801770 ERYTGRA-7 1
%801770 RHYTROB-9 0.5
%801770 SYMPALB-4 0.5
%801770 COLLPAR-7 0.5
%801770 CALARUB-6 50
%801770 PSEUMEN-1 3.5
%801770 PICEENE-1 3
%801770 ANTERAC-7 1
%801770 PENSCON-7 0.5
%801770 ARNICOR-7 7
%801770 VACCMYT-12 35
%801770 HIERALI-7 0.5
%801770 LUPISER-7 0.5
%801770 THALOCC-7 0.5
%801770 AMELALN-4 3
%801770 GALITRF-7 0.5
%801770 FRAGVIR-7 0.5
%801770 CAREGEY-6 0.5
%801770 BROMVUL-6 0.5
%801770 PINUCON2-1 38
%801770 CASTHIS-7 0.5
%801770 GALIBOR-7 0.5
%801770 PLEUSCH-9 2
%801770 SHEPCAN-4 1
%801770 POLYJUN-9 0.5
%801770 PAXIMYR-3 0.5
%801770 AULAPAL-9 2
%801770 VACCCAE-12 0.5
%801770 ROSAACI-4 1
%801770 PELTAPH-11 0.5
%801770 JUNICOM-3 0.5
%801771 CHIMUMB-12 0.5
%801771 RIBELAC-4 0.5
%801771 VIOLORB-7 0.5
%801771 MENZFER-4 3
%801771 CLINUNI-7 0.5
%801771 BRACSAL-9 3
%801771 VERAVIR-7 0.5
%801771 MAIARAC-7 0.5
%801771 PINUCON2-1 20
%801771 GYMNDRY-5 0.5
%801771 EURYCON-7 0.5
%801771 LYCOANN-5 3
%801771 ARNILAT-7 60
%801771 PTILCRI-9 15
%801771 CALACAN-6 1
%801771 ABIELAS-1 18
%801771 PICEENE-1 15
%801771 ALNUVIR2-4 5
%801771 GOODOBL-7 0.5
%801771 POLYJUN-9 0.5
%801771 LONIUTA-4 0.5
%801771 CORNCAN-7 2
%801771 ATHYFIL-5 0.5
%801771 PLEUSCH-9 65
%801771 ORTHSEC-7 0.5
%801771 MONEUNI-7 0.5
%801771 PAXIMYR-3 0.5
%801771 PYROASA-7 0.5
%801771 HYLOSPL-9 0.5
%801771 VACCMYT-12 10
%801771 THALOCC-7 0.5
%801771 PSEUMEN-1 0.5
%801771 PYROCHL-7 0.5
%801771 CALARUB-6 1
%801771 RUBUPAR-4 7
%801771 LONIINV-4 0.5
%801771 BRACHYL-9 2
%801771 LINNBOR-12 2
%801771 PICEENG-1 15
%801771 STENOCC-7 0.5
%801771 TIMMAUS-9 0.5
%801772 ARCTUVA-12 5
%801772 ERYTGRA-7 0.5
%801772 PSEUMEN-1 7
%801772 VACCMYT-12 0.5
%801772 CALOAPI-7 0.5
%801772 ACHIMIL-7 0.5
%801772 PAXIMYR-3 0.5
%801772 SALIBEB-2 0.5
%801772 THALOCC-7 0.5
%801772 PINUCON2-1 6
%801772 SYMPALB-4 0.5
%801772 OSMOPUR-7 0.5
%801772 RUBUPAR-4 2
%801772 HIERALI-7 0.5
%801772 SYMPCII-7 0.5
%801772 ARNICOR-7 2
%801772 FRAGVES-7 0.5
%801772 ANTERAC-7 0.5
%801772 VACCCAE-12 10
%801772 VICIAME-7 0.5
%801772 CLEMOCC-4 0.5
%801772 LATHOCH-7 0.5
%801772 SHEPCAN-4 0.5
%801772 AMELALN-4 1
%801772 FRAGVIR-7 7
%801772 LARIOCC-1 18
%801772 VIOLADU-7 0.5
%801772 VIOLCAN-7 0.5
%801772 EURYCON-7 0.5
%801772 GALIBOR-7 0.5
%801772 CALARUB-6 80
%801772 GOODOBL-7 0.5
%801772 MAIARAC-7 0.5
%801772 LONIUTA-4 0.5
%801773 PINUCON2-1 34.5
%801773 LONIUTA-4 0.5
%801773 VIOLORB-7 0.5
%801773 BRACVEL-9 1
%801773 CALARUB-6 7
%801773 VACCSCO-12 25
%801773 ARNICOR-7 3
%801773 PICEENE-1 5
%801773 GERAVIS-7 0.5
%801773 EURYCON-7 5
%801773 JUNICOM-3 0.5
%801773 CORNCAN-7 0.5
%801773 DICRFUS-9 4
%801773 VACCMYT-12 10
%801773 PLEUSCH-9 4
%801773 AMELALN-4 1
%801773 PELTMAL-11 0.5
%801773 ANTERAC-7 1
%801773 FRAGVIR-7 1
%801773 ABIELAS-1 5
%801773 CARECOC-6 0.5
%801773 ERYTGRA-7 0.5
%801773 GALIBOR-7 0.5
%801773 RUBUPAR-4 4
%801773 CLADECM-11 0.5
%801773 POHLNUT-9 0.5
%801773 OSMOBER-7 0.5
%801773 SHEPCAN-4 5
%801773 RHYTROB-9 0.5
%801773 PINUALB-1 1
%801773 LINNBOR-12 20
%801773 CHIMUMB-12 0.5
%801773 POLYJUN-9 0.5
%801774 PAXIMYR-3 0.5
%801774 VACCSCO-12 0.5
%801774 CLADECM-11 3
%801774 THALOCC-7 0.5
%801774 DICRFUS-9 15
%801774 RHYTROB-9 35
%801774 PICEENG-1 6
%801774 PINUCON2-1 38
%801774 ORTHSEC-7 0.5
%801774 XEROTEN-7 5
%801774 GOODOBL-7 0.5
%801774 VACCMYT-12 25
%801774 ARNICOR-7 3
%801774 CLINUNI-7 0.5
%801774 RHODNEO-3 21
%801774 VACCMEM-4 0.5
%801774 MENZFER-4 60
%801774 PLEUSCH-9 30
%801774 SORBSCO-4 0.5
%801774 PTILCRI-9 0.5
%801774 ABIELAS-1 15.5
%801775 RUBUPAR-4 2
%801775 HERAMAX-7 0.5
%801775 ACTARUB-7 0.5
%801775 CLINUNI-7 3
%801775 ORTHSEC-7 1
%801775 BRACLEI-9 9
%801775 ARNILAT-7 0.5
%801775 VACCMEM-4 0.5
%801775 PELTAPH-11 1
%801775 PICEENG-1 33
%801775 VERAVIR-7 0.5
%801775 MONEUNI-7 1
%801775 ABIELAS-1 47
%801775 STRELAN-7 0.5
%801775 MENZFER-4 0.5
%801775 VIOLORB-7 0.5
%801775 ARNICOR-7 4
%801775 STREAMP-7 0.5
%801775 TIARTRI2-7 2
%801775 CHIMUMB-12 0.5
%801775 GOODOBL-7 0.5
%801775 THALOCC-7 0.5
%801775 VACCSCO-12 1
%801776 DICRSCO-9 1
%801776 HERAMAX-7 3
%801776 GOODOBL-7 0.5
%801776 VACCMYT-12 3
%801776 MONEUNI-7 0.5
%801776 STREAMP-7 0.5
%801776 GALITRF-7 0.5
%801776 ARNICOR-7 60
%801776 VIOLORB-7 0.5
%801776 LUPIARC-7 0.5
%801776 TIARTRI2-7 1
%801776 PYROASA-7 2
%801776 SILEMEN-7 0.5
%801776 CINNLAT-6 3
%801776 ABIELAS-1 7
%801776 RIBELAC-4 3
%801776 MAIARAC-7 0.5
%801776 URTIDIO-7 0.5
%801776 RUBUPED-7 15
%801776 PICEENE-1 24.5
%801776 ELYMGLA-6 1
%801776 BRACHYT-9 15
%801776 SENETRI-7 0.5
%801776 CAMPROT-7 0.5
%801776 STENOCC-7 0.5
%801776 LONIINV-4 3
%801776 ACTARUB-7 0.5
%801776 BRACHYL-9 5
%801776 ERYTGRA-7 0.5
%801776 CAREROS-6 0.5
%801776 SAMBRAC-4 0.5
%801776 THALOCC-7 1
%801776 PACKPSE-7 0.5
%801776 ANGEDAW-7 0.5
%801776 RUBUIDA-4 0.5
%801776 FRAGVIR-7 1
%801776 VIOLADU-7 0.5
%801776 TIMMAUS-9 2
%801776 OSMOPUR-7 0.5
%801776 CARECOC-6 0.5
%801776 MAIASTE-7 10
%801776 ASTER-7 0.5
%801776 ORTHSEC-7 0.5
%801776 VERAVIR-7 0.5
%801776 ROELROE-9 1
%801776 LONIUTA-4 1
%801776 PINUCON2-1 31
%801776 LIGUCAN-7 0.5
%801776 EQUIARV-5 2
%801777 ORTHSEC-7 0.5
%801777 CALARUB-6 0.5
%801777 EURYCON-7 1
%801777 CINNLAT-6 4
%801777 PAXIMYR-3 0.5
%801777 LONIUTA-4 0.5
%801777 GALIBOR-7 0.5
%801777 RHYTROB-9 0.5
%801777 ABIELAS-1 12
%801777 SYMPALB-4 0.5
%801777 ALNUVIR2-4 5
%801777 PINUCON2-1 22
%801777 ARNICOR-7 70
%801777 THALOCC-7 4
%801777 RIBELAC-4 0.5
%801777 PICEENE-1 15
%801777 SYMPFOL-7 1
%801777 VIOLORB-7 0.5
%801777 LATHOCH-7 0.5
%801777 GALITRF-7 0.5
%801777 CARECOC-6 1
%801777 PLEUSCH-9 1
%801777 VACCMYT-12 15
%801777 AQUIFLA-7 0.5
%801777 ANGEDAW-7 1
%801777 VACCCAE-12 0.5
%801777 MITENUD-7 0.5
%801777 BRACHYL-9 1
%801777 GERAVIS-7 0.5
%801777 OSMOBER-7 0.5
%801777 STENOCC-7 0.5
%801777 XEROTEN-7 10
%801777 RUBUPAR-4 12
%801777 GOODOBL-7 0.5
%801777 BROMVUL-6 2
%801777 CLINUNI-7 0.5
%801777 TIARTRI2-7 0.5
%801777 ERYTGRA-7 0.5
%801777 FRAGVIR-7 1
%801777 MENZFER-4 5
%801777 VERAVIR-7 0.5
%801778 LATHOCH-7 2
%801778 PICEENE-1 8.5
%801778 VIOLCAN-7 0.5
%801778 PEDIBRA-7 0.5
%801778 ABIELAS-1 4.5
%801778 CALARUB-6 5
%801778 LONIUTA-4 2
%801778 FRAGVIR-7 1
%801778 ERYTGRA-7 0.699999988079071
%801778 ACERGLA-4 7
%801778 SHEPCAN-4 5
%801778 LARIOCC-1 11
%801778 CORNSTO-4 0.5
%801778 PEDIRAC-7 0.5
%801778 SYMPALB-4 5
%801778 OSMOPUR-7 2
%801778 PSEUMEN-1 26.5
%801778 LUPIARC-7 0.5
%801778 RIBELAC-4 1
%801778 ARNILAT-7 5
%801778 EURYCON-7 15
%801778 MAIARAC-7 0.5
%801778 THALOCC-7 40
%801778 RUBUPAR-4 60
%801778 CLEMOCC-4 0.5
%801778 ROSAGYM-4 1
%801779 SHEPCAN-4 2
%801779 ARNILAT-7 4
%801779 FRAGVIR-7 1
%801779 AMELALN-4 15
%801779 GOODOBL-7 0.5
%801779 SELADEN-5 0.5
%801779 CALARUB-6 85
%801779 HIERALI-7 0.5
%801779 ROSAACI-4 1
%801779 VALESIT-7 0.5
%801779 PEDIBRA-7 0.5
%801779 CAMPROT-7 0.5
%801779 LINNBOR-12 0.5
%801779 ARCTUVA-12 0.5
%801779 LUPIARC-7 0.5
%801779 LARIOCC-1 10.5
%801779 THALOCC-7 1
%801779 PSEUMEN-1 13
%801779 GALIBOR-7 0.5
%801779 ERYTHRO-7 0.5
%801779 BOTRVIG-5 0.5
%801779 PEDIRAC-7 0.5
%801779 ANTEMIC-7 0.5
%801779 CALOAPI-7 0.5
%801779 VICIAME-7 0.5
%801779 VACCCAE-12 0.5
%801779 CORAMAC-8 0.5
%801779 PINUCON2-1 22
%801779 CHIMUMB-12 0.5
%801779 LATHOCH-7 1
%801779 MELISPE-6 3
%801779 EURYCON-7 7
%801779 VACCMYT-12 1
%801779 ANTERAC-7 1
%801779 OSMOPUR-7 0.5
%801780 OSMOBER-7 0.5
%801780 CLEMOCC-4 0.5
%801780 CLINUNI-7 0.5
%801780 XEROTEN-7 1
%801780 EURYCON-7 1
%801780 PAXIMYR-3 5
%801780 MNIUSPN-9 2
%801780 TIARTRI2-7 0.5
%801780 ARNILAT-7 15
%801780 PSEUMEN-1 3
%801780 CINNLAT-6 2
%801780 AMELALN-4 0.5
%801780 ORTHSEC-7 0.5
%801780 GOODOBL-7 0.5
%801780 RUBUPAR-4 4
%801780 GALITRF-7 0.5
%801780 PICEENG-1 32
%801780 PINUALB-1 0.5
%801780 VACCMYT-12 0.5
%801780 PINUCON2-1 8
%801780 PROSTRA-7 0.5
%801780 ABIELAS-1 44
%801780 ALNUVIR2-4 1
%801780 PYROCHL-7 0.5
%801780 RHYTROB-9 1
%801780 SYMPALB-4 0.5
%801780 LARIOCC-1 3.5
%801780 THALOCC-7 1
%801780 VIOLGLA-7 0.5
%801781 PARNFIM-7 5
%801781 TOMENIT-9 95
%801781 BETUNAN-4 2
%801781 VALEDIO-7 0.5
%801781 PICEENE-1 2
%801781 CAREFLA-6 0.300000011920929
%801781 EQUIARV-5 0.5
%801781 SALICAN-4 8
%801781 SENETRI-7 1
%801781 MENYTRI-7 0.5
%801781 VIOLADU-7 0.5
%801781 AQUIFLA-7 0.5
%801781 CAREX-6 15
%801781 PLATDIL-7 0.5
%801781 CORNCAN-7 0.5
%801781 SALIMYR-4 10
%801781 LONIINV-4 0.5
%801781 ANGEARG-7 1
%801781 RHODNEO-3 0.5
%801781 COMAPAU-7 0.5
%801781 CAREAQU-6 65
%801781 LINNBOR-12 0.5
%801783 PENSCON-7 0.5
%801783 ERYTGRA-7 1
%801783 JUNICOM-3 1
%801783 ALLICER-7 0.5
%801783 SYMPALB-4 6
%801783 CARECOC-6 0.5
%801783 MICRINT-7 0.5
%801783 PSEUMEN-1 7
%801783 RIBELAC-4 0.5
%801783 AMELALN-4 5
%801783 EURYCON-7 0.5
%801783 BALSSAG-7 8
%801783 ACHIMIL-7 2
%801783 PSEUSPI-6 50
%801783 JUNCUS-6 0.5
%801783 PHILFON-9 0.5
%801783 COLLPAR-7 1
%801783 POHLNUT-9 2
%801783 JUNISCO-1 0.5
%801783 ANGELIC-7 0.5
%801783 RIBEHUD-4 0.5
%801783 MAIARAC-7 0.5
%801783 SYNTRUR-9 2
%801783 CARECUS-6 0.5
%801783 POLYJUN-9 0.5
%801783 PENSPRO-7 0.5
%801783 LOMADIS-7 2
%801783 ARNICOR-7 0.5
%801783 CLADONI-11 0.5
%801783 CYSTFRA-5 3
%801783 FESTIDA-6 0.5
%801783 HEUCCYL-7 0.5
%801783 RANUESC-7 0.5
%801783 ANTEMIC-7 0.5
%801783 DRYMGLA-7 0.5
%801783 ACERGLA-4 2
%801783 ERIOUMB-7 3
%801783 CALOAPI-7 0.5
%801783 SEDUSTE-7 0.5
%801783 CAMPROT-7 0.5
%801783 PRUNVIR-2 7
%801783 ROSAWOO-4 1
%801783 PELTRUF-11 0.5
%801783 FRAGVIR-7 1
%801783 ARABHOL-7 0.5
%801784 CHIMUMB-12 0.5
%801784 CALARUB-6 1
%801784 SALIBEB-2 0.5
%801784 POLYTRI-9 1
%801784 ARNICOR-7 20
%801784 MNIUSPN-9 0.5
%801784 OSMOPUR-7 0.5
%801784 ABIELAS-1 25.5
%801784 PYROCHL-7 0.5
%801784 RUBUPAR-4 30
%801784 TARAOFF-7 0.5
%801784 SHEPCAN-4 1
%801784 PLEUSCH-9 2
%801784 XEROTEN-7 0.5
%801784 PICEENE-1 19
%801784 ORYZASP-6 0.5
%801784 POLYJUN-9 0.5
%801784 FESTOCC-6 0.5
%801784 GALITRF-7 0.5
%801784 PINUCON2-1 20.5
%801784 VACCSCO-12 0.5
%801784 MAIASTE-7 0.5
%801784 RIBELAC-4 1
%801784 CLINUNI-7 3
%801784 PELTAPH-11 0.5
%801784 LONIINV-4 0.5
%801784 GOODOBL-7 0.5
%801784 MELISPE-6 0.5
%801784 BRACHYL-9 1
%801784 SEDULAN-7 0.5
%801784 RHYTROB-9 1
%801784 BRACSAL-9 0.5
%801784 VIOLORB-7 0.5
%801784 PSEUMEN-1 6
%801784 LINNBOR-12 0.5
%801784 ORTHSEC-7 0.5
%801784 VACCMYL-4 0.5
%801784 ACTARUB-7 1
%801784 CINNLAT-6 0.5
%801784 ROSAACI-4 0.5
%801784 LONIUTA-4 0.5
%801784 LATHOCH-7 0.5
%801784 STREAMP-7 0.5
%801784 AMELALN-4 0.5
%801784 PROSTRA-7 0.5
%801784 CAREGEY-6 0.5
%801784 ACERGLA-4 0.5
%801784 VIOLCAN-7 0.5
%801784 POHLNUT-9 0.5
%801784 PAXIMYR-3 3
